movie_id,title,tags
133575,the velocity of gary,gary love valentino mary carmen life changes valentino hit deadly disease slowly dying hands tear end uniting love man drama romance salmahayek thomasjane danireland
54580,mondays in the sun,closure shipyard northern spain workers santa josé lino amador sergei reina touch meet mainly bar owned colleague rico santa superficially confident unofficial leader group court case hangs relating shipyard lamp smashed protest closure josé bitter wife ana employed gap widening fearful leave co worker despite arthritic legs ana endures night shifts fish factory thinks looks lost agree including boss lino aging family man doggedly pursuing positions qualifications oldest member group amador degenerated alcoholism abandoned wife maintaining increasingly transparent pretense wife soon return holiday drama spain bar ship drama friends shipyard peseta javierbardem luistosar nievedemedina fernandoleóndearanoa
52015,stake land,martin normal teenage boy country collapsed pit economic political disaster vampire epidemic swept left nation abandoned towns cities mister death dealing rogue vampire hunter martin safely north canada continent new eden drama horror action thriller sciencefiction malenudity canada vampire danielleharris kellymcgillis nickdamici jimmickle
34941,the last time i committed suicide,neal cassady living beat life 1940s working tire yard philandering town visions happy life kids white picket fence girlfried joan tries kill gets scared runs away joan reappears chance happiness turn drama independentfilm thomasjane keanureeves claireforlani
227975,futuro beach,donato fails attempt save drowning man meets man friends decides start life pieces past coming drama germany gay portugal drowning nudity travel brothers wagnermoura clemensschick jesuítabarbosa karimaïnouz
60422,another happy day,wedding parents annapolis estate hurls high strung lynn center touchy family dynamics comedy drama ellenbarkin ezramiller katebosworth samlevinson
81390,a lonely place to die,group mountaineers hiking climbing scottish highlands discover young serbian girl buried small chamber wilderness caught terrifying game cat mouse kidnappers try girl safety adventure action thriller crime terror scotland kidnapping nudity wilderness mountaineer hiking climbing torture melissageorge edspeleers eamonnwalker juliangilbey
10981,nothing,film tells story good friends live andrew andrew miller agoraphobic travel agent works home dave david hewlett loser works office treated contempt things worse entire world outside house disappears replaced endless white void comedy fantasy sciencefiction loser bullying leere independentfilm bestfriend cowardliness davidhewlett andrewmiller gordonpinsent vincenzonatali
225235,the geographer drank his globe away,victor sluzhkin signs teacher geography secondary school native perm urals gets lost haze hard vodka desperate love nymphet like student stress educating teenagers geographer students immediately dub sluzhkin attempts escape grueling dull stultifying reality russia provincial life rafting tour urals accompanied wild adventure seeking adolescents faced numerous grim surprises nature geographer poised find truth drama alcohol adultery river camping province russia wife canoe daughter friendship alcoholism school teaching schoolboy geography kama perm konstantinkhabenskiy elenalyadova aleksandrrobak aleksandrveledinskiy
14902,1776,film focuses representatives thirteen original colonies participated second continental congress 1776 depicts months deliberation oftentimes acrimonious debate led signing important documents history united states declaration independence drama comedy history music usa congress musical williamdaniels howarddasilva kenhoward
121676,inescapable,years ago adib alexander siddig syriana cairo time promising young officer syrian military police suddenly left damascus suspicious circumstances abandoning love life fatima marisa tomei wrestler ides march way canada wiped slate clean beautiful wife grown daughters great job toronto adib confident s built successful life scratch daughter muna suddenly disappears damascus past threatens violently catch teaming canadian emissary joshua jackson fringe adib confront turmoil thought left years ago order find muna thriller romance womandirector alexandersiddig joshuajackson marisatomei rubanadda
22301,hell's angels,brothers attending oxford enlist royal flying corps world war breaks roy monte rutledge different personalities monte freewheeling womanizer brother girlfriend helen proves yellow streak comes night patrol duties roy strong moral fiber attempts brother line volunteer extremely risky man bombing mission different reasons monte wants lose cowardly reputation roy seeks protect brother roy loves helen helen enjoys affair monte leave mission germany find man arms assignment knock strategic german munitions facility booming success squadron fighters bearing escape unlikely action drama history worldwari zeppelin royalairforce royalflyingcorps dogfight airship benlyon jameshall jeanharlow jameswhale
20065,purple violets,patti petalson promising writer marriage conventional job dream longs return writing especially running love brian callahan successful crime novelist kate patti best friend college tough talking schoolteacher plays therapist patti problems got comedy drama romance independentfilm selmablair patrickwilson edwardburns edwardburns
257087,the veil,story springs real world headlines religious cults mass suicides veil begins 30 years ago members religious cult known heaven veil lives truth happened remains buried deep memory sole survivor year old girl returns compound documentary crew adult soon discover far terrifying imagined horror cult jessicaalba thomasjane lilyrabe philjoanou
46420,the loved ones,lola stone asked brent mitchell prom brent said screwed happens lola wants enlists daddy help throw prom queen brent king likes loved ones happens puppy love goes horribly violently wrong brent said yes horror killing highschool femalekiller revenge prom escape teenager xaviersamuel jessicamcnamee robinmcleavy seanbyrne
114635,the helpers,seven friends sacramento california head documented road trip las vegas trip takes unexpected turn worse tires mysteriously blow couple miles road find little gas station diner motel run friendly polite helpful people appears problems solved boy wrong convinced helpers stay overnight friends wake rooms new kind gruesome bloody terror horror kristenquintrall denycelawton jojowright chrisstokes
158150,how to fall in love,accountant grew awkward teenage years finds dating coach happens high school crush thanks coach gets pretty woman sights time realizes incompatible dating lessons teenage crush reawaken old feelings realizing feelings mutual finds unable act fear rejected truly loves comedy romance tvmovie ericmabius jodythompson markgriffiths
251979,the perfect wave,perfect wave true story ian mccormack grew surfing waters new zealand wanting dive deeper ian sets journey best friend change life chase perfect wave romance adventure drama biography christian romance scotteastwood cherylladd patricklyster brucemacdonald
874,a man for all seasons,man seasons filmed version life thomas english man comes sir thomas ask divorce wife king henry viii illegal sir thomas stands opposition king knows risking life award winning film 1966 drama history england pope beheading deathpenalty thomasmore protestantchurch thomascromwell oath henryviii paulscofield wendyhiller leomckern fredzinnemann
10774,network,tv network cynically exploits deranged ex tv anchor ravings revelations media profit drama corruption sex adultery television profit nudity power tvratings murder corporate reporter co worker meeting news fired network anchor structure rant fayedunaway williamholden peterfinch sidneylumet
770,gone with the wind,american classic manipulative woman roguish man carry turbulent love affair american south civil war reconstruction drama romance war lifeanddeath civilwar southernusa lossofchild marriageproposal atlanta luxury plantation typhus businesswoman marriagecrisis vivienleigh clarkgable oliviadehavilland victorfleming
266102,desert dancer,inspirational true story iranian dancer afshin ghaffarian risked life dream dancer despite nationwide dancing ban drama dance banfromprofession biography iran oppression tehraniran freidapinto reeceritchie tomcullen richardraymond
29715,major dundee,winter civil war cavalry officer amos dundee leads contentious troop army regulars confederate prisoners scouts expedition mexico destroy band apaches raiding bases texas war western mexico prisonersofwar apache raid confederate charltonheston richardharris jimhutton sampeckinpah
25209,annie get your gun,film adaptation irving berlin classic musical stars betty hutton gunslinger annie oakley romances fellow sharpshooter frank butler howard keel travel buffalo bill wild west previously target comes love annie proves man gun battle sexes extravaganza features timeless numbers like business like business action comedy music romance western musical annieoakley sharpshooter bettyhutton howardkeel louiscalhern georgesidney
37495,four lions,lions tells story group british jihadists push abstract dreams glory breaking point wheels fly competing ideologies clash emerges emotionally engaging entirely plausible farce storm razor sharp verbal jousting large scale set pieces lions comic tour de force shows terrorism ideology idiots comedy crime drama terrorism britishfarce rizahmed nigellindsay kayvannovak chrismorris
29262,the house of sand,woman taken mother 1910 far away desert husband passing forced spend 59 years life hopelessly trying escape drama brazil desert 1910s fernandamontenegro ruyguerra fernandatorres andruchawaddington
34769,defendor,crooked cop mob boss young girl abuse denizens city criminal underworld world ordinary arthur poppington understand belong committed fighting changes vigilante super hero making defendor power courage defendor takes streets protect city innocents drama action comedy crime crimefighter delusion superhero woodyharrelson katdennings eliaskoteas peterstebbings
35032,the pirate,girl engaged local richman dreams legendary pirate macoco traveling singer falls love impress poses pirate music romance musical pirate judygarland genekelly walterslezak vincenteminnelli
5178,the good heart,brian cox stars jacques curmudgeonly owner gritty new york dive bar serves home motley assortment professional drinkers jacques determinedly drinking smoking death meets lucas dano homeless young man given life determined legacy alive jacques deems lucas fitting heir takes wing schooling male centric laws alcoholic clubhouse new customers fraternizing customers absolutely women lucas quick study friendship test distraught beautiful april isild le besco shows bar seeking shelter lucas insists help drama comedy romance sanfrancisco homelessperson bar suicideattempt heartattack friendship hospital briancox pauldano stephanieszostak dagurkári
8618,the history boys,story unruly class bright funny history students yorkshire grammar school pursuit undergraduate place oxford cambridge bounced maverick english master young shrewd teacher hired test scores grossly numbered history teacher headmaster obsessed results boys attempt pass comedy drama gay becominganadult education exam scholarship oxford cambridge history basedonplay student teachersandstudents 1980s samuelanderson dominiccooper jamescorden nicholashytner
3116,midnight cowboy,naive male prostitute sickly friend struggle survive streets new york city drama shower dustinhoffman jonvoight sylviamiles johnschlesinger
9427,the full monty,sheffield england gaz jobless steelworker need quick cash persuades mates bare night strip comedy suicideattempt striptease steelworker repossession malestripper robertcarlyle markaddy williamsnape petercattaneo
813,airplane!,alcoholic pilot ted striker developed fear flying wartime trauma boards passenger jet attempt woo stewardess girlfriend food poisoning decimates passengers crew leaving striker land plane help glue sniffing air traffic controller striker vengeful air force captain talk comedy chicago alcohol cataclysm guitar medicine taxidriver passenger saxophone stewardess pilot airplane fearofflying aircontroller landing autopilot kiss spoof losangeles alcoholabuse aftercreditsstinger anarchiccomedy roberthays juliehagerty kareemabdul jabbar jerryzucker
352978,chain of command,finding brother murdered returning duty webster searches perpetrators discovers conspiracy cuts deep inside government thriller adventure action brotherbrotherrelationship corruption revenge governmentconspiracy michaeljaiwhite steveaustin maxryan kevincarraway
10634,friday,craig smokey guys los angeles hanging porch friday afternoon smoking drinking looking comedy rapmusic parentskidsrelationship rapper job icecube christucker nialong
9516,menace ii society,menace ii society coming age tale detailing summer protagonist caine tyrin turner graduates high school caine story details real life today tough inner city drama action crime blackpeople drugdealer ghetto weapon delinquency losangeles tyrinturner larenztate glennplummer alberthughes
16288,creepshow 2,ec comics inspired weirdness returns tales wooden statue native american comes life exact vengeance murderer elderly owners second teens stranded raft lake blob hungry hit run woman terrorized hitchhiker accidentally killed kill horror lake anthology revenge murder blob gore hitchhiker zombie hitandrun horroranthology georgekennedy dorothylamour loischiles michaelgornick
23330,the ballad of cable hogue,double crossed left water desert cable hogue saved finds spring right spot needed rest stop local stagecoach line hogue uses advantage builds house makes money stagecoach passengers hildy prostitute nearest town moves hogue going way advent automobile ends era stagecoach action comedy western prostitute homelessperson stagecoach reverend waystation jasonrobards stellastevens davidwarner sampeckinpah
18900,in cold blood,1967 film based truman capote book botched robbery results brutal murder rural family drifters elude police end coming terms mortality repercussions vile atrocity crime drama murder truecrime farmer robertblake scottwilson johnforsythe richardbrooks
27029,the nun's story,gabrielle van der mal gave nun faith vows forever tested missionary congo hospital assists brilliant handsome dr fortunati mother house france world war ii broken nuns forbidden order sides drama nurse missionary nun belgium sanitarium femaleprotagonist hospital tuberculosis congo convent thinness obedience audreyhepburn peterfinch peggyashcroft fredzinnemann
26268,harper,harper cynical private eye best tradition bogart bogie baby hiring find missing husband getting involved way assortment unsavory characters illegal alien smuggling ring action drama thriller crime mystery privateeye lewharper paulnewman laurenbacall julieharris jacksmight
573,frenzy,serial murderer strangling women necktie london police suspect wrong man crime drama mystery thriller londonengland rape police suspense serialkiller jonfinch alecmccowen barryfoster alfredhitchcock
310131,the witch,new england 1630s william katherine lead devout christian life children homesteading edge impassable wilderness newborn son vanishes crops fail family turns worst fears supernatural evil lurks nearby wood mystery horror witch newengland 17thcentury anyataylor joy ralphineson katedickie roberteggers
40505,i got the hook up,broke buddies feel lucky come truckload cellular phones begin selling van trouble arises phones develop faults friends deal unsatisfied customers fbi action comedy masterp anthonyjohnson icecube michaelmartin
11363,she's the one,mickey free spirited new york cabbie francis materialistic wall street stockbroker extremely competitive confused women result father influence disagree thing common mickey ex fiance heather francis secret love brothers beautiful wives heather triggers longtime sibling rivalry comedy romance brotherbrotherrelationship taxi ex girlfriend bride broker independentfilm wedding edwardburns michaelmcglone camerondiaz edwardburns
3033,gods and monsters,1957 whale heyday director frankenstein bride frankenstein invisible man long retired semi recluse lives days accompanied images past dour housekeeper hannah hires handsome young gardener flamboyant director simple yard man develop unlikely friendship change forever drama gay filmdirector dyinganddeath biography homosexuality author lgbtelderly ianmckellen brendanfraser lynnredgrave billcondon
25376,the secret in their eyes,retired legal counselor writes novel hoping find closure past unresolved homicide cases unreciprocated love superior haunt decades later crime drama mystery romance rape secret writing homicide kidnapping passion suspect investigation police partner murder tension argentina justice eyes ricardodarín soledadvillamil pablorago juanjosécampanella
22007,train,new train tells tale american wrestling team board train happens supermarket organ harvesters horror thriller thorabirch gideonemery gloriavotsis gideonraff
765,evil dead ii,ash williams girlfriend linda find log cabin woods voice recording archeologist recorded reciting ancient chants book dead play recording evil power unleashed taking linda body horror comedy fantasy deer bloodsplatter taperecorder chainsaw spirit violence overthetop shotinthearm bookofthedead evildead eyeball necronomicon tarmac meatcleaver shotthroughawall brucecampbell sarahberry danhicks samraimi
10615,pootie tang,pootie tang musician actor folk hero ghetto chronicled early childhood battles evil corporate america try steal magic belt sell endorsing addictive products people pootie learn find defeat evil corporation young black children america supatime action comedy ladykiller musical belt policeofficer druglord jennifercoolidge lancecrouther
205321,sharknado,freak hurricane hits los angeles causing man eating sharks scooped tornadoes flooding city shark infested seawater surfer bar owner fin sets friends baz nova rescue estranged wife april teenage daughter claudia tvmovie horror california helicopter beach tornado hurricane attack blood chainsaw storm explosion danger shark tvmovie flood ianziering tarareid cassandrascerbo
89540,the other conquest,film drama aftermath 1520s spanish conquest mexico told perspective indigenous aztec people explores social religious psychological changes brought historical process colonization defined american continent highly reminiscent today neocolonialism drama foreign femalenudity pagan aztecindian damiándelgado josécarlosrodríguez elpidiacarrillo salvadorcarrasco
46146,troll hunter,group students investigates series mysterious bear killings learns dangerous things going start follow mysterious hunter learning actually troll hunter fantasy horror hunter mountains wilderness adventure forest secretgovernmentorganization huntingtrip wildlife conspiracy troll mockumentary foundfootage aftercreditsstinger ottojespersen hansmortenhansen tomasalflarsen andréøvredal
38007,ira & abby,neurotic young psychology student low self esteem chance encounter free spirited extremely gregarious woman works paris health club new york city suggests immediately married work student parents analysts provide happy couple gift certificate year marriage counseling wedding present comedy romance independentfilm chrismessina jenniferwestfeldt davidmargulies robertcary
14256,winter passing,actress reese holden offered small fortune book editor secure publication love letters father reclusive novelist wrote mother passed away returning michigan reese finds ex grad student musician moved father cares new friends health comedy drama independentfilm bookeditor zooeydeschanel willferrell edharris adamrapp
540,d.e.b.s.,star team teenage crime fighters falls alluring villainess bring justice action comingout covertoperation lesbian femaleprotagonist inthecloset basedonshortfilm lgbt metrosexual subversion femaleagent schoolgirluniform punkrocker lipsynching plaid thesis germangirl frenchgirl womandirector spyspoof sarafoster meagangood jordanabrewster angelarobinson
370464,the masked saint,journey professional wrestler small town pastor moonlights masked vigilante fighting injustice facing crises home church pastor evade police reconcile violent secret identity calling pastor crime action pastor basedontruestory wrestler brettgranstaff larajeanchorostecki
20055,the betrayed,kidnappers force young mother melissa george recover money stolen shady husband christian campbell crime drama mystery thriller kidnapping revelation murder theft trust criminal warehouse psycho flashback melissageorge odedfehr christiancampbell amandagusack
224569,taxman,homocide police believe gasoline theft tax investigator discovers russian mafia involved stealing millions gasoline tax money rookie cop willing believe evidence need die trying action crime comedy thriller machinegun taxinspector weddingparty joepantoliano wadedominguez elizabethberkley avinesher
395766,the secret,secret story real life double murder james nesbitt plays colin howell respectable dentist pillar community killer partnership sunday school teacher hazel buchanan played genevieve drama miniseries jamesnesbitt jasonwatkins nickmurphy
39303,2:13,police profiler returned psychiatric leave find caught serial killer rampage fighting buried trauma childhood confront familiar flesh masks killer leaves faces victims face demons killer save small eroding existence horror thriller mystery thriller forensic markthompson markpellegrino teripolo charlesadelman
142061,"batman: the dark knight returns, part 2",batman stopped reign terror mutants cast city old foe wants reunion government wants man steel stop batman action animation dccomics future joker robin basedongraphicnovel dystopicfuture superpowers peterweller arielwinter davidselby jayoliva
370662,time to choose,academy award winning director charles ferguson new film investigates global climate change villains heroes reveals practical solutions act documentary climatechange documentary oscarisaac janegoodall jerrybrown charlesferguson
252360,in the name of the king iii,hazen kaine american contract killer living sofia bulgaria gets bargains enters contract mob job gets starts new life targets children royal billionaire andon dupont simple thought hazen apprehends children blink eye simple necklace worn children sends life spiraling medieval times completely element hazen fights life tries escape medieval army fierce fire breathing dragon action adventure drama fantasy basedonvideogame dominicpurcell ralitsapaskaleva basharrahal uweboll
256740,wicked blood,hannah amber baker trapped dark southern underworld violence drugs bikers live fear uncle frank stinson ruthless leader crime organization action drama thriller abigailbreslin jamespurefoy seanbean markyoung
299145,stranded,brutal murder beloved brother small town surfer seeks revenge gang merciless thugs holds responsible tragedy brings face face consequences actions seek forgiveness people despises drama revenge murder scotteastwood ritawilson jefffahey danielpetrie jr
241766,lords of london,tony notorious gangster big problem woken abandoned farmhouse blood shirt memory got stumbles small town discovers italian village lost time crime mystery thriller wifehusbandrelationship gangster mysteriouskiller glenmurphy raywinstone giovannicapalbo antoniosimoncini
12535,high anxiety,dr richard thorndyke arrives new administrator psychoneurotic institute nervous discover suspicious goings framed murder dr thorndyke confront psychiatric condition high anxiety order clear comedy music industrialist vertigo hitman lighthouse spoof hitchcockian melbrooks madelinekahn clorisleachman melbrooks
1667,march of the penguins,year thousands antartica emperor penguins astonishing journey breed young walk marching day night single file 70 miles darkest driest coldest continent earth documentary family parentskidsrelationship penguin brood autonomy egg survival snow antarctic morganfreeman charlesberling romanebohringer lucjacquet
50839,margin call,thriller revolves key people investment bank 24 hour period early stages financial crisis thriller drama capitalism brokerage wallstreet downsizing financialcrisis stockmarket stockmarketcrash 21stcentury investment kevinspacey paulbettany jeremyirons
86549,august,august tells story lovers troy jonathan reunite long ago painful breakup spending years spain troy returns los angeles decides phone jonathan meet coffee seemingly innocent rendezvous turns attempt revive passions past time simple jonathan new beau raul trying right decision second time drama drama romance gayrelationship murraybartlett danieldugan adriangonzalez eldarrapaport
13973,choke,sex addicted con man pays mother hospital bills playing sympathies rescue choking death comedy drama stripclub alzheimer sexaddiction samrockwell anjelicahuston kellymacdonald clarkgregg
244786,whiplash,direction ruthless instructor talented young drummer begins pursue perfection cost humanity drama jazz obsession conservatory musicteacher newyorkcity violence montage drummer publichumiliation jazzband youngadult musicschool milesteller melissabenoist damienchazelle
598,city of god,cidade de deus shantytown started 1960s rio de janeiro dangerous places beginning 1980s tell story place movie describes life characters seen point view narrator buscapé buscapé raised violent environment despite feeling odds finds life seen eyes eyes artist accident professional photographer gaining freedom drama crime malenudity streetgang brazilian photographer 1970s puberty ghetto gangwar comingofage womandirector 1980s alexandrerodrigues leandrofirmino phellipehaagensen fernandomeirelles
11129,human traffic,exists clubs drugs pubs parties got 48 hours world man gon na blow steam head like screaming kettle gon na talk cods hit strangers night gon na lose plot dance floor free radicals inside freaking man tonight jip travolta peter popper going land chosen family man going spaced neil armstrong happen tonight know best night life got 73 quid burner gon na wax lot man milky bars yeah comedy drama sex salesclerk fastfoodrestaurant boredom relationshipproblems party relationship drug alcoholabuse fashion groupoffriends johnsimm dannydyer lorrainepilkington justinkerrigan
75861,to write love on her arms,story follows 19 year old renee loved fairy tales idea princess hero happily renee life darker tale young woman battling addiction depression self injury creative blend artistic fantasy balanced harsh reality movie follows renee courageous journey recovery drama music depression biography drug katdennings chadmichaelmurray rupertfriend nathanfrankowski
13551,the dead girl,clues young woman death come lives seemingly unrelated people begin intersect mystery drama crime thriller prostitute fire newspaper independentfilm womandirector brittanymurphy tonicollette rosebyrne karenmoncrieff
103663,the hunt,teacher lives lonely life struggling son custody life slowly gets better finds love receives good news son new luck brutally shattered innocent little lie drama fathersonrelationship denmark lie pedophilia kindergarten father deer children teacher school pedophile divorce hunting madsmikkelsen alexandrarapaport thomasbolarsen thomasvinterberg
850,a christmas story,comic mishaps adventures young boy named ralph trying convince parents teachers santa red ryder gun perfect christmas gift 1940s comedy family holiday nostalgia youngboy bbgun essay christmastreedealer mallsanta christmas 1940s melindadillon darrenmcgavin peterbillingsley bobclark
12586,bella,international soccer star way sign multimillion dollar contract happens brings career abrupt end beautiful waitress struggling new york city discovers unprepared irreversible moment lives turned upside drama romance waitress beach independentfilm soccer girl chancemeeting flashback tammyblanchard angélicaaragón alilandry alejandromonteverde
11564,class of 1984,andy new teacher inner city high school like seen metal detectors door basically run tough kid named peter stegman soon andy stegman enemies stegman stop protect turf drug dealing business action drama horror crime thriller usa femalenudity detective musicteacher nudity punk highschool vigilante violenceinschools murder independentfilm teacher gang lesbian gangrape juveniledelinquent punkband canuxploitation perryking merrielynnross timvanpatten
301748,the opposite sex,bet bet tells story vince new england successful divorce attorney vince life big competition losing unacceptable applies dating life love leave approach vince meets jane beautiful successful extremely driven enter series entertaining wagers winner gets decide fate loser bet bet comedy bet divorce gender battleofthesexes lifecompetition menasuvari ericroberts kristinchenoweth jonathansilverman
108346,dreaming of joseph lees,set rural england 1950s eva samantha morton fantasises handsome worldly cousin joseph lees rupert graves fell love girl stuck closed community object fantasy harry lee ross harry learns eva planning leave village order live look injured lees devises gruesome scheme order force stay look romance drama lust lovecrime rupertgraves samanthamorton nicholaswoodeson ericstyles
8841,the class,teacher novelist françois bégaudeau plays version negotiates year racially mixed students tough parisian neighborhood drama paris sociallydeprivedfamily literature illegalimmigration immigrant education boredom classsociety violenceinschools republicanism diversity teacher school schoollife teachersandstudents françoisbégaudeau franckkeïta esmeraldaouertani laurentcantet
805,rosemary's baby,young couple moves infamous new york apartment building start family things frightening rosemary begins suspect unborn baby safe strange neighbors horror drama mystery anti christ contemporarysetting laundry occult demonicpossession sataniccult luckycharm womaninjeopardy eatingdisorder catholicpriest miafarrow johncassavetes ruthgordon romanpolanski
11697,the man who shot liberty valance,senator famous killing notorious outlaw returns funeral old friend tells truth deed western gunslinger showdown funeral legend toshootdead outlaw lawyer pistol rancher stagecoach cowboy johnwayne jamesstewart veramiles johnford
22051,adam,adam lonely man asperger syndrome develops relationship upstairs neighbor beth drama romance electricalengineer asperger hughdancy rosebyrne petergallagher maxmayer
436,maria full of grace,pregnant colombian teenager drug mule desperately needed money family drama thriller crime individual newyork adolescence colombia drugtraffic cocaine drugcrime illegalimmigration maquiladora airplane bravery teacher pregnancy selfesteem catalinasandinomoreno guiliedlopez yennypaolavega joshuamarston
55347,beginners,young man rocked announcements elderly father terminal cancer young male lover drama romance comedy gay lossofmother secret comingout lossoffather cancer lgbtelderly ewanmcgregor christopherplummer mélanielaurent mikemills
10070,feast,patrons locked inside bar forced fight monsters action comedy horror monster pub duringcreditsstinger balthazargetty henryrollins navirawat johngulager
8469,animal house,1962 college dean vernon wormer determined expel entire delta tau chi fraternity troublemakers plans comedy sex nudity college fraternity grossoutcomedy dean fraternityhouse probation 1960s collegefreshman anarchiccomedy johnbelushi timmatheson johnvernon johnlandis
658,goldfinger,special agent 007 sean connery comes face face notorious villains time outwit outgun powerful tycoon prevent cashing devious scheme raid fort knox obliterate world economy adventure action thriller secretorganization secretintelligenceservice nuclearradiation fortknox astonmartin secretlab kentucky gasattack airplane britishsecretservice duringcreditsstinger seanconnery honorblackman gertfröbe guyhamilton
125490,antiviral,infected virus killed superstar hannah geist syd march unravel mystery surrounding death save life sciencefiction horror injection celebrity satire nearfuture metamorphosis technoir virus bodyhorror caleblandryjones sarahgadon malcolmmcdowell brandoncronenberg
1585,it's a wonderful life,george bailey spent entire life giving people bedford falls longed travel opportunity order prevent rich skinflint mr potter taking entire town prevents george modest building loan company founded generous father christmas eve george uncle billy loses business intending deposit bank potter finds misplaced money hides billy george troubles begin drama family fantasy holiday angel basedonnovel bank suicideattempt smalltown christmastree greatdepression christmaseve feel goodending guardianangel christmas jamesstewart donnareed lionelbarrymore frankcapra
627,trainspotting,renton deeply immersed edinburgh drug scene tries clean despite allure drugs influence friends drama crime londonengland alcohol sex basedonnovel drugaddiction drugdealer nightclub junkie heroin coldturkey modernsociety hallucination friendship surrealism darkcomedy stealing monologue cultfilm recoveringdrugaddict illegaldrugs drugdeal drugrehabilitation drugculture antihero ewanmcgregor ewenbremner jonnyleemiller dannyboyle
23618,the original kings of comedy,original kings comedy achieves seemingly impossible task capturing rollicking sly comedy routines stand sitcom vets steve harvey hughley cedric entertainer bernie mac magic experiencing live concert director spike lee crew plant multitude cameras packed stadium onstage backstage follow comedians catch vivid immediacy audience jokes comedy steveharvey cedrictheentertainer spikelee
41436,paranormal activity 2,dan kristi welcome newborn baby home demonic presence begins terrorizing tearing apart perfect world turning inescapable nightmare security cameras capture torment making minute horrifyingly real horror thriller ouijaboard haunting demonicpossession foundfootage duringcreditsstinger katiefeatherston davidbierend brianboland todwilliams
10162,waking ned,lottery winner dies shock fellow townsfolk attempt claim money comedy romance falseidentity beguilement lottery village jackpot independentfilm ireland ianbannen davidkelly fionnulaflanagan kirkjones
1430,bowling for columbine,people die america year hands gun violence talking heads yelling tv camera blame satan video games different countries sets apart master victim enormous amounts violence film gun control film fearful heart soul united states 280 million americans lucky right constitutionally protected uzi look columbine high school security camera tapes home oscar winning nra president charlton heston young man makes homemade napalm anarchist cookbook murder year old girl year old bowling columbine journey america past hoping discover pursuit happiness riddled violence documentary usa canada gun homicide toshootdead checksandbalances columbine oklahomacitybombing gunviolence personrunningamok michaelmoore michaelmoore
259943,coming home,lu feng devoted couple forced separate lu arrested sent labor camp political prisoner cultural revolution finally returns home find beloved wife longer remembers drama arrangedmarriage laborcamp gongli chendao ming guotao zhangyimou
10014,a nightmare on elm street part 2: freddy's revenge,new family moves house elm street long kids having nightmares deceased child murderer freddy krueger time freddy attempts possess teenage boy cause havoc real world overcome boy sweetheart master fear horror gay dancing fire diary nightmare hauntedhouse transformation supernatural highschool party possession premonition spontaneouscombustion bdsm schoolbus disfigurement sleepwalking dreams robertenglund markpatton kimmyers jacksholder
11257,a room with a view,lucy honeychurch chaperon charlotte bartlett find florence rooms views fellow guests mr emerson son george step remedy situation meeting emersons change lucy life forever england experiences tuscany affect marriage plans drama romance kiss bedandbreakfastplace florence maggiesmith helenabonhamcarter denholmelliott jamesivory
158015,the purge,given country overcrowded prisons government begins allow 12 hour periods time illegal activity legal free alls family protect home invasion sciencefiction horror thriller dystopia barricade homeinvasion constitutionalconvention legalizedmurder socialallegory lenaheadey ethanhawke maxburkholder jamesdemonaco
82507,sinister,found footage helps true crime novelist realize family murdered new home discoveries entire family path supernatural entity horror thriller mystery drowning pennsylvania childmurderer carsetonfire murder bagoverhead massacre poweroutage hangedman heldcaptive hanging death attic noopeningcredits ghostchild filmedkilling crimenovelist ethanhawke julietrylance scottderrickson
20337,martin lawrence live: runteldat,controversial bad boy comedy delivers piercing look life lifting metaphorical smokescreen feels clouded public view commenting dangers smoking trials relationships unleashing nonstop litany raucous anecdotes stinging social commentary personal reflections life comedy dailylife scandal growingup divorce martinlawrence martinlawrence
261,cat on a hot tin roof,brick alcoholic ex football player drinks days away resists affections wife maggie reunion father big daddy dying cancer jogs host memories revelations father son drama romance individual suicide southernusa adultery mississippi depression jealousy wifehusbandrelationship dyinganddeath alcoholic elizabethtaylor paulnewman burlives richardbrooks
1685,beneath the planet of the apes,astronaut brent sent rescue taylor crash lands planet apes like taylor original film taylor disappeared forbidden zone brent nova try follow find discovers cult humans fear apes latest military movements finds middle tension mounts climactic battle ape man deep bowels planet adventure sciencefiction mystery mutant dystopia survivor astronaut ape science worship jamesfranciscus kimhunter mauriceevans tedpost
20737,air bud,young boy talented stray dog amazing basketball playing ability instant friends rebounding father accidental death 12 year old josh framm moves family small town fernfield washington new kid town josh friends shy try school basketball team instead prefers practice abandoned court befriends runaway golden retriever named buddy josh amazed realizes buddy loves basketball playing basketball good josh eventually makes school team buddy named team mascot josh buddy stars halftime buddy half time talent draws media attention unfortunately buddy mean owner norm snively comes scheme cash pup celebrity looks like going separated comedy family drama clown goldenretriever dogactor kevinzegers wendymakkena michaeljeter charlesmartinsmith
10991,pokémon: spell of the unknown,molly hale sadness father disappearance unknowingly uses unown create dream world entei believes father entei kidnaps ash mom ash misty brock invade mansion looking mom trying stop mysteries molly dream world entei adventure fantasy animation action family mountains mountainvillage friendship basedontvseries youngboy pokémon bestfriend fighting basedonvideogame pikachu anime veronicataylor rachaellillis ericstuart michaelhaigney
